%time,field.data
1449190500419209362,3255844
1449190500465749355,455141
1449190500492441854,994920
1449190500547511702,3070116
1449190500636831993,45193195
1449190500640336349,262022
1449190500692948902,401020
1449190500770608212,1469850
1449190500789996152,268936
1449190500844621531,1813888
1449190500897267328,2261162
1449190500943843080,978947
1449190500995542947,702143
1449190501060679995,2377033
1449190501093818565,773191
1449190501164261039,292063
1449190501189987212,294924
1449190501244336579,972986
1449190501354429342,305176
1449190501393345182,1013995
1449190501394628865,370980
1449190501440102801,257015
1449190501495923582,1437902
1449190501543419841,1008034
1449190501595920369,2980948
1449190501640395574,409842
1449190501697736103,1617908
1449190501775686513,612974
1449190501789916532,308037
1449190501844959841,1619101
1449190501894062172,1494169
1449190501940364147,417948
1449190502018376015,1549959
1449190502041452134,898123
1449190502090925461,530004
1449190502214875851,834942
1449190502216147522,304937
1449190502255689137,432968
1449190502290036520,278949
1449190502345161123,2003193
1449190502397255454,1624108
1449190502445161822,1311064
1449190502496286476,1594066
1449190502544373313,1368046
1449190502596873563,1012802
1449190502640955701,344038
1449190502695944814,1566887
1449190502740221949,295162
1449190502789762324,247001
1449190502844504756,1277208
1449190502917651765,552893
1449190502941874393,931979
1449190502997507721,972032
1449190503100145356,1003027
1449190503100171058,344991
1449190503141160337,373840
1449190503196420153,463963
1449190503393841340,1361847
1449190503393891067,304938
1449190503393900844,236988
1449190503396029326,892163
1449190503440198056,321865
1449190503504918021,1961946
1449190503575354066,1641989
1449190503590101472,308037
1449190503647192806,2391100
1449190503693877511,977993
1449190503743214228,641107
1449190503794611822,875950
1449190503848347423,1025200
1449190503892378997,689030
1449190503943183498,1429081
1449190503992975860,721932
1449190504041953872,824213
1449190504090103848,321865
1449190504145566202,798941
1449190504295664332,417948
1449190504297255037,699997
1449190504297938364,390053
1449190504340786265,270844
1449190504394161765,1061201
1449190504440935585,289917
1449190504495024584,1001835
1449190504544905226,930070
1449190504594767430,458002
1449190504640995930,293016
1449190504695754287,1035929
1449190504766292299,1039028
1449190504835196029,278950
1449190504840648120,416041
1449190504889928964,278949
1449190504954375143,2232075
1449190504991315033,308990
1449190505068479311,22597075
1449190505091486704,324965
1449190505141004171,312090
1449190505190952698,309944
1449190505241066610,308990
1449190505295585549,885964
1449190505432859419,393868
1449190505432911660,406981
1449190505440331041,356913
1449190505490115580,317812
1449190505546086661,1044989
1449190505590656011,312090
1449190505655241035,1888037
1449190505701587988,303030
1449190505785089104,1063109
1449190505794063707,1965046
1449190505840683879,196933
1449190505907883759,1039029
1449190505941655371,370980
1449190506045664400,1058817
1449190506071157582,440836
1449190506091367695,344992
1449190506141006686,310183
1449190506195948304,1695871
1449190506241099852,298976
1449190506293999593,681877
1449190506342540959,215053
1449190506390003694,249862
1449190506489497904,502110
1449190506490713142,627994
1449190506551345150,2365112
1449190506593718692,563145
1449190506640559002,315190
1449190506691144482,422954
1449190506742999118,332117
1449190506790605727,222206
1449190506840906811,313044
1449190507054188690,990868
1449190507056303201,360966
1449190507057858144,731945
1449190507059355537,514984
1449190507091022387,268221
1449190507143250545,1245022
1449190507195137866,1012802
1449190507299260594,2381087
1449190507301413103,1619101
1449190507341228778,301122
1449190507396591124,1785994
1449190507445206521,869036
1449190507495352000,526905
1449190507540966736,193120
1449190507590551250,278950
1449190507640286622,309945
1449190507694509714,1018047
1449190507743763461,578881
1449190507876451277,735998
1449190507877861791,291109
1449190507930020936,444174
1449190507939993707,276089
1449190507990134437,294924
1449190508053975511,1765013
1449190508096173055,431061
1449190508145573186,303984
1449190508190851009,331163
1449190508299816815,962019
1449190508301142402,268936
1449190508340830686,301122
1449190508394503149,1095057
1449190508445278875,891924
1449190508495335795,387192
1449190508545606991,293017
1449190508617551050,796080
1449190508645597073,318050
1449190508694862831,1134873
1449190508753522520,365019
1449190508796466525,288964
1449190508840778582,293970
1449190508897268164,1047134
1449190508941685541,403881
1449190509010122453,1234770
1449190509040583866,422001
1449190509090826564,287056
1449190509185012836,37075042
1449190509190004532,245094
1449190509240572132,278950
1449190509294066920,968934
1449190509383189141,681877
1449190509395018297,277996
1449190509453909582,327110
1449190509491499554,382900
1449190509544313530,1178979
1449190509595209383,449896
1449190509640660971,310898
1449190509736285693,319958
1449190509778031222,292063
1449190509790820558,276088
1449190509845369390,1632929
1449190509995429806,462056
1449190509996961285,421048
1449190509997911964,483989
1449190510045635624,1047134
1449190510093721624,1052856
1449190510140264132,293970
1449190510195479250,1056910
1449190510252794077,1035929
1449190510357326069,1009941
1449190510357776964,272989
1449190510389955922,267982
1449190510444903130,1235008
1449190510491097548,289917
1449190510544137530,1245975
1449190510630768378,725031
1449190510715786128,455857
1449190510716753294,954151
1449190510749548831,265836
1449190510795091770,1053095
1449190510842628817,376940
1449190510899315632,1473903
1449190510983125725,479937
1449190510990005929,285148
1449190511050820640,307798
1449190511090165585,321149
1449190511139988398,264883
1449190511190894031,283956
1449190511244793899,1435041
1449190511316293205,1076937
1449190511340638202,620127
1449190511407243873,1139164
1449190511445247587,1185894
1449190511615674278,416041
1449190511616845655,530005
1449190511617754709,334978
1449190511641691266,272989
1449190511695258133,1012803
1449190511740239549,301837
1449190511792405676,395060
1449190511846650837,1772881
1449190511983291981,487805
1449190511983333885,348091
1449190511993221141,429868
1449190512040472959,313044
1449190512091029662,392914
1449190512234915553,1575946
1449190512234930639,205040
1449190512240270977,386000
1449190512290057751,276089
1449190512426855307,1037837
1449190512465152631,309944
1449190512466025088,329017
1449190512490189331,314951
1449190512549530672,4076004
1449190512594562653,304938
1449190512646228438,1073122
1449190512756566767,508070
1449190512758239604,573158
1449190512790114602,313998
1449190512846682965,3342152
1449190512890967643,313997
1449190512957069899,1378060
1449190513006154348,1123905
1449190513044525706,353813
1449190513089952989,292063
1449190513237957834,1235008
1449190513239730406,1095057
1449190513240740589,220060
1449190513290124798,296116
1449190513352391931,4462004
1449190513391210551,514030
1449190513508275426,422955
1449190513510465649,1368999
1449190513544638989,288010
1449190513590985662,384092
1449190513650655257,2028942
1449190513710350832,313043
1449190513740042316,303984
1449190513794735580,1296997
1449190513840859319,257015
1449190513891317128,349998
1449190513945197999,3060103
1449190514047817466,286818
1449190514048478723,330925
1449190514089897116,294923
1449190514183329382,2891063
1449190514193816469,1525879
1449190514246705314,453949
1449190514297341916,1667022
1449190514346104818,1056909
1449190514394081307,1049995
1449190514442534672,1032829
1449190514502805460,1231909
1449190514543414252,1296043
1449190514592701802,801086
1449190514644493021,930071
1449190514691252315,293017
1449190514745751981,1265049
1449190514793132025,1006126
1449190514840438874,338078
1449190514966940711,1508951
1449190514971917039,294924
1449190514991046841,283002
1449190515048253834,342131
1449190515091237789,452042
1449190515140116348,295162
1449190515204040952,1146078
1449190515240830543,349998
1449190515334159169,1022100
1449190515340572832,431061
1449190515422641360,470877
1449190515440130456,257015
1449190515490989992,343084
1449190515587245521,31773090
1449190515589966537,264883
1449190515644146609,1343966
1449190515703544381,261784
1449190515740068855,284195
1449190515818231021,321865
1449190515868267550,279904
1449190515890399135,436068
1449190515942959725,515938
1449190516017757778,467062
1449190516040372665,315904
1449190516097716826,634909
1449190516161426876,1047134
1449190516197386753,1075983
1449190516244637453,1039028
1449190516315027403,1566172
1449190516341316500,416994
1449190516398948684,519991
1449190516443042278,897169
1449190516507206578,838041
1449190516596002220,334978
1449190516596028201,181913
1449190516640403954,437021
1449190516696765308,1413107
1449190516748032716,1169920
1449190516828008240,2104044
1449190516840235218,291109
1449190516956643588,697136
1449190516956991677,225067
1449190516990326080,323057
1449190517040184372,338078
1449190517108401146,274897
1449190517140108524,294924
1449190517198621548,1183033
1449190517368870282,1197100
1449190517368891514,278949
1449190517368900733,174999
1449190517394427997,281095
1449190517453086012,1054048
1449190517493505395,1029015
1449190517540971205,327110
1449190517596630792,1012802
1449190517641006544,83924
1449190517798260591,560999
1449190517804413624,1399041
1449190517805490857,3693104
1449190517846795268,318050
1449190517891056481,339032
1449190517951171661,1679182
1449190517995111047,1039982
1449190518041141757,336886
1449190518089966678,303030
1449190518142892957,828027
1449190518190748481,352144
1449190518244589680,1018047
1449190518396539729,7451058
1449190518397964769,531197
1449190518399294824,507117
1449190518440048881,293016
1449190518496159923,2492905
1449190518554283509,1050949
1449190518590214334,321865
1449190518644577668,1126051
1449190518694228951,1004934
1449190518799341191,296831
1449190518799981216,689983
1449190518840139394,299930
1449190518894605256,1057864
1449190518942653262,564098
1449190518991831300,562906
1449190519178402807,419856
1449190519180900602,1069784
1449190519182010516,540972
1449190519191438232,300884
1449190519243925909,1254082
1449190519295371834,1518965
1449190519397463306,1205921
1449190519399525858,339985
1449190519440096094,359059
1449190519503121981,1464129
1449190519550539459,869989
1449190519593603593,648022
1449190519640258125,298977
1449190519691393395,386000
1449190519742609122,349999
1449190519857974063,1022101
1449190519858523016,407934
1449190519890771807,289917
1449190519940732905,204086
1449190520080424122,305175
1449190520080446471,385046
1449190520089958855,267982
1449190520144601276,1993895
1449190520195906120,1909971
1449190520245306532,1337051
1449190520289967235,297069
1449190520495491672,3457785
1449190520498242025,1230955
1449190520564026090,1459837
1449190520603193637,1688003
1449190520648005477,391007
1449190520700471644,840187
1449190520753423625,1292944
1449190520807113129,1906872
1449190520850636538,999927
1449190520901624304,1022100
1449190520949545198,648975
1449190521056745974,-952430964
1449190521056795981,1235962
1449190521106512354,558138
1449190521147114722,338077
1449190521196893115,320912
1449190521368397592,61446190
1449190521369463371,418901
1449190521369484882,461102
1449190521476158498,1060009
1449190521478413812,416040
1449190521498652976,509977
1449190521548326609,313044
1449190521603366004,1119137
1449190521668598598,833034
1449190521698081675,328064
1449190521760035358,339985
1449190521810918362,6850958
1449190521848093476,305891
1449190521901305827,1022100
1449190521953294279,1652956
1449190522001119070,128031
1449190522050102112,636816
1449190522101201065,585080
1449190522150847877,679016
1449190522196909876,302077
1449190522246900030,298023
1449190522300165738,969887
1449190522392511278,427008
1449190522396709016,247955
1449190522449143332,332832
1449190522501094627,1310825
1449190522549082849,288010
1449190522653648933,49319029
1449190522653667371,972986
1449190522697880808,320911
1449190522751875384,1854897
1449190522797759148,331879
1449190522856017669,2017022
1449190522956377627,1029968
1449190522956413386,211000
1449190522997126664,296116
1449190523054001211,1065970
1449190523097298056,307084
1449190523146869440,316859
1449190523206637371,1039982
1449190523252414977,1178980
1449190523301330691,1110076
1449190523350391953,838041
1449190523400973243,901937
1449190523554183215,1241923
1449190523568951018,488043
1449190523570327450,540018
1449190523597435922,311851
1449190523648109402,313043
1449190523703331223,1040936
1449190523752378521,710011
1449190523830963941,287056
1449190523855251068,374079
1449190523897829404,318050
1449190523950744232,1017094
1449190524001045878,-999727965
1449190524052079181,936031
1449190524101027580,284910
1449190524150459839,447988
1449190524196909878,268936
1449190524257335434,791073
1449190524334958151,284195
1449190524351147356,292062
1449190524402788558,1082897
1449190524450789910,1076936
1449190524503309714,1856089
1449190524547969021,329972
1449190524602871809,1139879
1449190524694054902,1027822
1449190524696932364,334978
1449190524748289173,362873
1449190524801699871,1014948
1449190524850598545,398159
1449190524897950093,300884
1449190524954104996,1034022
1449190525002480417,1430035
1449190525051127102,1034021
1449190525144312970,376940
1449190525146643434,279904
1449190525197000950,308990
1449190525350976944,1296044
1449190525350992589,427961
1449190525350999014,213862
1449190525396996199,310182
1449190525454281973,1235009
1449190525502436138,1091003
1449190525551840461,1669169
1449190525653451422,1501083
1449190525656071587,353097
1449190525698746283,303984
1449190525751430075,1509905
1449190525799568316,410080
1449190525852420285,1428842
1449190526035377336,415087
1449190526036327178,624895
1449190526037513362,483036
1449190526047937871,447989
1449190526097628264,426054
1449190526148462938,445127
1449190526206433155,283003
1449190526246879077,291109
1449190526342755231,565052
1449190526367884400,580072
1449190526435384317,366926
1449190526447079662,391006
1449190526503122538,1415968
1449190526553338418,1895189
1449190526599775047,500917
1449190526652362456,772953
1449190526712221738,1024962
1449190526747276195,272990
1449190526797155997,406027
1449190526847247839,431060
1449190526896898564,293970
1449190526974248057,1230955
1449190526998391350,277996
1449190527046867903,169039
1449190527154480455,999928
1449190527155327491,272989
1449190527198896441,308036
1449190527248654443,284195
1449190527306108951,1733064
1449190527394341390,9029150
1449190527402085115,292063
1449190527513505981,322104
1449190527514847492,2846002
1449190527546904639,276804
1449190527602765928,1610041
1449190527700643179,297069
1449190527701373159,396014
1449190527749837413,326872
1449190527809801460,1886129
1449190527874245967,254870
1449190527900551820,439167
1449190527993604151,1557112
1449190527997376418,394106
1449190528050437071,413179
1449190528098090335,338078
1449190528294940491,1129151
1449190528296970358,436067
1449190528297498359,356912
1449190528298369698,353098
1449190528346817477,263929
1449190528405718259,2140045
1449190528597193153,997781
1449190528597682321,1034022
1449190528599243693,387907
1449190528601047274,826835
1449190528648015255,284195
1449190528705311364,2050876
1449190528747176740,152111
1449190528835651669,1141071
1449190528847928931,277043
1449190528901056354,1019955
1449190528955747377,339031
1449190528996893115,289202
1449190529061244310,2027035
1449190529098417750,319958
1449190529151734582,419855
1449190529204725674,1856089
1449190529324762719,2025127
1449190529326031874,1311064
1449190529348533058,361919
1449190529402938017,1567126
1449190529511376946,46641112
1449190529512634927,297785
1449190529553699358,498057
1449190529597452962,343084
1449190529718423078,1273155
1449190529721387983,1776933
1449190529761367369,442028
1449190529797007376,299931
1449190529846787725,287056
1449190529903759771,1071930
1449190529957577223,1054048
1449190530096017179,643969
1449190530098649911,576973
1449190530099847827,637055
1449190530148939254,294924
1449190530198545001,453949
1449190530253054163,1132965
1449190530301309179,1044989
1449190530372888946,1792193
1449190530516136215,272990
1449190530516296849,296116
1449190530516332328,470877
1449190530547023369,181198
1449190530605981141,1281976
1449190530652934316,1820087
1449190530704786437,1714944
1449190530795328670,47774076
1449190530813659491,542879
1449190530846901985,283957
1449190530901468417,1101017
1449190530948014836,287056
1449190531003406512,2552033
1449190531053360068,1178980
1449190531097689725,102997
1449190531176016158,2096891
1449190531196878309,316858
1449190531321300547,56060076
1449190531322382807,578165
1449190531347189870,275850
1449190531406731235,309945
1449190531455546938,1894950
1449190531500833699,1005172
1449190531553236169,998020
1449190531621942942,1277924
1449190531716033965,422955
1449190531717064541,645160
1449190531747862583,286102
1449190531801824748,1610040
1449190531857134570,2242089
1449190531933270505,931978
1449190531955190885,316859
1449190531996825230,277043
1449190532053089641,1065016
1449190532100294523,969887
1449190532210727548,456095
1449190532210757160,412225
1449190532255717071,532150
1449190532296938511,262976
1449190532350987000,1021147
1449190532402217534,1072884
1449190532513549005,3383159
1449190532514038453,560045
1449190532547929909,298977
1449190532611668177,684023
1449190532648043470,331878
1449190532702350094,1158238
1449190532749200182,735045
1449190532870393512,597954
1449190532872148485,860215
1449190532896768657,267029
1449190532987895882,1966953
1449190533002796100,1728058
1449190533048007992,326157
1449190533123339915,516892
1449190533183014253,478983
1449190533199896010,364066
1449190533249970810,295162
1449190533354092983,1445055
1449190533354123992,346183
1449190533396988378,303984
1449190533449949020,345230
1449190533575424464,586033
1449190533575744617,351906
1449190533628041767,285863
1449190533650114962,980138
1449190533696914765,270843
1449190533748470481,315190
1449190533845635898,3146887
1449190533873874686,1369953
1449190533898036417,312805
1449190533952905960,1689911
1449190534000311427,1067162
1449190534053322354,3593921
1449190534096791007,289201
1449190534152160056,1306057
1449190534294943833,437022
1449190534296896877,380993
1449190534297568751,375986
1449190534347655292,262022
1449190534401387820,1564979
1449190534447157044,264168
1449190534519873548,14394998
1449190534655041291,1013041
1449190534656706307,647068
1449190534657825163,303030
1449190534701214195,299931
1449190534751532321,998974
1449190534805253395,1379013
1449190534852062416,980139
1449190534905963960,343085
1449190534946926987,262022
1449190534999917242,1002074
1449190535134886910,835895
1449190535135281094,274182
1449190535147811737,442028
1449190535244534086,1956940
1449190535250410810,1008988
1449190535297181839,267982
1449190535352182962,1318216
1449190535554977430,1690150
1449190535556535174,988006
1449190535614672190,527858
1449190535663497947,2135039
1449190535710747808,836134
1449190535793101013,1320123
1449190535810971998,1044989
1449190535855877706,303030
1449190535906792836,237941
1449190536025185258,1112938
1449190536025236102,977040
1449190536056439509,401020
1449190536106033243,308991
1449190536166319396,1206875
1449190536217335936,1119852
1449190536259969287,1060963
1449190536328514591,1020908
1449190536396118159,892162
1449190536405257027,195980
1449190536460301172,798941
1449190536510241319,984907
1449190536555564957,270844
1449190536610225534,806093
1449190536659541300,1492024
1449190536709677000,1044035
1449190536755639826,278949
1449190536805585280,325203
1449190536858241414,974893
1449190536907069128,542164
1449190536985701468,2151966
1449190537035182338,360966
1449190537068124793,1045942
1449190537108578537,826121
1449190537181142785,267983
1449190537209942538,378132
1449190537268259726,1044989
1449190537313005357,1033068
1449190537415327298,279904
1449190537418836405,2860069
1449190537456369109,283003
1449190537516046526,1060009
1449190537557770264,293017
1449190537606442373,296116
1449190537660124894,964880
1449190537709721979,1029014
1449190537835696654,1013994
1449190537836757403,705957
1449190537855456421,298977
1449190537942450998,1457929
1449190537955824487,617027
1449190538006309674,15020
1449190538062572970,1883030
1449190538106790321,304937
1449190538160364450,870943
1449190538210003997,1014948
1449190538336229259,662088
1449190538374551167,303983
1449190538375918660,792980
1449190538405571869,252962
1449190538463280880,1964092
1449190538525927670,14642000
1449190538559324373,810862
1449190538615215832,406027
1449190538657365604,319958
1449190538710656176,1064062
1449190538765776310,1091004
1449190538841057944,729084
1449190538856814138,285148
1449190538906249469,304937
1449190538989633810,812054
1449190539006592111,302076
1449190539085137009,300884
1449190539133049805,1416922
1449190539158053819,339985
1449190539205644505,293970
1449190539259365020,813961
1449190539307863084,347852
1449190539359486125,1513958
1449190539408546551,1009942
1449190539510080960,304937
1449190539510094649,171899
1449190539558239319,324011
1449190539614453167,1668931
1449190539657701680,539779
1449190539705599946,301122
1449190539758470353,1360894
1449190539809252786,634909
1449190539863400729,5539894
1449190539908417064,1013995
1449190539955677819,317812
1449190540005217076,113965
1449190540060170151,990868
1449190540112470092,2285957
1449190540161505095,1270056
1449190540209344417,666142
1449190540336685182,355959
1449190540336701106,180959
1449190540417200440,674010
1449190540417489583,226021
1449190540458612410,309945
1449190540509662754,1002073
1449190540556663700,351906
1449190540609801458,1060009
1449190540696497952,1170873
1449190540721511744,961065
1449190540758933819,331163
1449190540810404887,997067
1449190540899596949,542163
1449190540905289013,236988
1449190540991865937,1818895
1449190541016269042,424862
1449190541055426251,288964
1449190541112858412,1878977
1449190541155827838,295162
1449190541211528214,1101017
1449190541329352695,370979
1449190541329389571,180006
1449190541355436442,269890
1449190541409060303,264883
1449190541461070544,900030
1449190541615047659,707149
1449190541618089386,497103
1449190541618290250,415087
1449190541655643597,335216
1449190541709714436,1075983
1449190541756697782,353098
1449190541809041586,1020194
1449190541861088144,1147986
1449190541915990369,308036
1449190541959512384,301838
1449190542009023148,1034021
1449190542055931623,433922
1449190542111295083,1141071
1449190542159656817,236988
1449190542205509013,294208
1449190542303693000,1032114
1449190542315085509,424862
1449190542356149666,283003
1449190542409755083,1572132
1449190542459911738,1013041
1449190542509358805,1183033
1449190542582657508,397921
1449190542609145508,313998
1449190542691943463,1827001
1449190542722246754,1611948
1449190542755728104,266791
1449190542806554676,278949
1449190542861514176,1049042
1449190542909649903,1235962
1449190542957741210,342131
1449190543034129409,2201795
1449190543056210149,468016
1449190543114650538,373841
1449190543155386161,268936
1449190543212062360,1495122
1449190543255927990,297785
1449190543315056176,1018047
1449190543416114271,452995
1449190543416805979,472069
1449190543456793463,296831
1449190543509980949,1033068
1449190543555817222,298023
1449190543605595616,537157
1449190543659421172,1235008
1449190543722869456,445128
1449190543756058037,148058
1449190543805352569,270843
1449190543858326899,1143932
1449190543932958730,2503872
1449190543956557261,159979
1449190544006588480,345945
1449190544076908591,537872
1449190544105666993,286102
1449190544159860474,916004
1449190544209361457,1008987
1449190544301882997,341892
1449190544337210944,813961
1449190544355212119,229120
1449190544406316657,331163
1449190544459163876,844002
1449190544508816555,1265049
1449190544577521377,981808
1449190544616597012,954866
1449190544655359482,257969
1449190544711663847,260114
1449190544759801529,1276016
1449190544809563438,958920
1449190544861187877,1379013
1449190544910011121,1260042
1449190544956614810,362158
1449190545009348607,995874
1449190545058384169,1176834
1449190545120275833,383854
1449190545155493717,271082
1449190545205472695,268936
1449190545275983606,465870
1449190545306618523,275850
1449190545358585731,942946
1449190545405339159,276089
1449190545493781406,322104
1449190545505228670,247002
1449190545555427228,251054
1449190545625937028,1009941
1449190545656057057,280858
1449190545709976199,999927
1449190545820933601,1002073
1449190545821216598,212908
1449190545856217971,270844
1449190545910531299,1028061
1449190545956410313,300884
1449190546009576848,1081943
1449190546180039573,463963
1449190546181519650,4733085
1449190546183133263,398874
1449190546205395311,262022
1449190546258999888,988006
1449190546306607894,300884
1449190546359510149,1278162
1449190546475663455,394106
1449190546475691671,188828
1449190546506508440,322103
1449190546560863395,1018047
1449190546666006088,335932
1449190546667111815,379800
1449190546705545749,272989
1449190546763960995,1019001
1449190546808907488,995159
1449190546869326619,96083
1449190546910280985,1025200
1449190546959580550,924111
1449190547017152111,406027
1449190547055513970,320911
1449190547105367793,292063
1449190547195086458,5833149
1449190547205426041,283003
1449190547259214442,998020
1449190547310474308,1654863
1449190547360487369,1781940
1449190547406647705,76055
1449190547494457190,1039982
1449190547505495742,276089
1449190547593364174,438928
1449190547614823879,407219
1449190547657304142,335217
1449190547710457547,1015902
1449190547756065578,388861
1449190547809030690,1002073
1449190547856362683,329017
1449190547908730792,272989
1449190547979347308,663996
1449190548005456492,293016
1449190548154841407,651122
1449190548154865432,278950
1449190548156305000,464916
1449190548209045215,514030
1449190548256313234,384807
1449190548363790301,268936
1449190548363804270,192880
1449190548405748987,411033
1449190548459265565,1007081
1449190548514095439,1627922
1449190548557040841,231981
1449190548612687579,1143932
1449190548660638365,988961
1449190548755722797,471115
1449190548757045032,275850
1449190548805342230,267982
1449190548861429805,1144171
1449190548909810257,891924
1449190548976890571,1084804
1449190549010154294,305176
1449190549059732106,457048
1449190549106419044,326872
1449190549195993279,302077
1449190549235050474,372887
1449190549285284793,309944
1449190549306146664,408888
1449190549364659128,1007795
1449190549409871298,653982
1449190549460356766,262976
1449190549505263870,280141
1449190549578953960,1672983
1449190549610531158,316859
1449190549661220002,1056910
1449190549719369852,1452923
1449190549836866908,428915
1449190549838286921,437975
1449190549855421780,241041
1449190549910936656,1121044
1449190549959300345,1238823
1449190550011122574,1514196
1449190550060938961,772000
1449190550153008765,560998
1449190550155495393,324965
1449190550211325394,486851
1449190550257568141,382900
1449190550307114943,325919
1449190550404148783,672102
1449190550407235488,578165
1449190550457070314,545978
1449190550516403273,1020909
1449190550556583521,276089
